Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG01,OUT017,1332.0
FDP52,OUT013,3784.0
FDU58,OUT017,3128.0
FDL02,OUT045,1656.0
FDG28,OUT013,3980.0
FDA19,OUT035,2196.0
FDW46,OUT027,2612.0
NCD43,OUT049,1704.0
DRG39,OUT013,864.0
NCF55,OUT049,648.0
FDJ07,OUT046,1908.0
FDE08,OUT046,2376.0
FDP56,OUT019,-1056.0
FDT45,OUT045,796.0
FDF17,OUT018,2800.0
FDX44,OUT046,1408.0
FDM28,OUT027,4316.0
FDI36,OUT049,3292.0
FDS07,OUT045,1784.0
FDD36,OUT045,1792.0
FDW11,OUT046,984.0
FDN40,OUT049,2564.0
NCQ18,OUT049,1608.0
NCQ54,OUT017,2720.0
NCS42,OUT045,1332.0
DRH39,OUT010,-624.0
FDC09,OUT027,3196.0
FDT08,OUT010,508.0
FDC08,OUT035,3760.0
FDT20,OUT017,704.0
FDS35,OUT035,1168.0
FDX58,OUT018,2600.0
FDW58,OUT046,1712.0
DRD27,OUT046,1592.0
FDH32,OUT019,-320.0
FDS26,OUT035,4272.0
FDQ31,OUT046,1464.0
FDP11,OUT018,3176.0
FDD58,OUT017,1668.0
FDM33,OUT045,3380.0
FDZ16,OUT049,3236.0
NCS29,OUT010,2240.0
NCM18,OUT019,-948.0
FDP11,OUT049,3540.0
NCC42,OUT017,2296.0
DRM23,OUT046,2744.0
NCN55,OUT027,5240.0
FDK46,OUT013,4120.0
FDR01,OUT046,3216.0
NCA05,OUT045,2276.0
NCP43,OUT017,2872.0
FDR12,OUT010,864.0
FDQ01,OUT013,4144.0
FDM13,OUT046,2092.0
FDQ19,OUT017,4012.0
FDK56,OUT019,1136.0
NCX06,OUT010,960.0
FDO56,OUT027,3428.0
FDU45,OUT045,1760.0
FDI16,OUT019,-912.0
FDL32,OUT046,1872.0
FDA07,OUT046,2024.0
FDA14,OUT045,2264.0
FDV46,OUT027,3724.0
NCO07,OUT035,3460.0
NCP41,OUT046,1656.0
FDY60,OUT018,2080.0
FDN38,OUT017,4104.0
FDO15,OUT046,1268.0
FDT60,OUT013,1960.0
FDA55,OUT035,3736.0
FDE02,OUT010,-376.0
DRJ39,OUT049,3556.0
FDV34,OUT035,1392.0
FDS20,OUT027,4412.0
FDF02,OUT027,3116.0
FDW40,OUT017,2432.0
NCB43,OUT046,2944.0
FDR58,OUT017,1564.0
DRJ59,OUT035,792.0
NCD30,OUT017,1656.0
FDE14,OUT017,1732.0
FDC28,OUT018,1480.0
FDU16,OUT018,1168.0
NCD19,OUT035,1076.0
FDU21,OUT046,648.0
FDV59,OUT027,4932.0
FDU03,OUT045,2872.0
FDC33,OUT010,1220.0
NCR42,OUT035,676.0
DRH59,OUT035,1340.0
NCM31,OUT035,2364.0
FDS50,OUT035,3656.0
FDP39,OUT046,848.0
FDQ55,OUT013,1964.0
FDV36,OUT019,136.0
FDI05,OUT027,2768.0
FDS45,OUT027,3244.0
FDA39,OUT045,592.0
FDC37,OUT010,-176.0
FDJ60,OUT027,4180.0
DRQ35,OUT046,1944.0
NCJ06,OUT046,1880.0
NCY42,OUT018,1984.0
DRM37,OUT049,3180.0
FDR14,OUT045,736.0
FDE51,OUT049,844.0
FDT33,OUT017,2832.0
FDR08,OUT013,1840.0
FDE36,OUT010,768.0
FDL22,OUT019,-416.0
FDR44,OUT013,2212.0
FDI56,OUT019,-456.0
FDE47,OUT010,128.0
FDV27,OUT010,-416.0
FDV10,OUT049,844.0
FDC40,OUT045,1244.0
NCX41,OUT013,3340.0
NCQ38,OUT027,3128.0
FDV12,OUT027,3152.0
FDE52,OUT017,1608.0
FDG20,OUT027,4340.0
FDV16,OUT027,2120.0
FDI32,OUT017,1928.0
FDJ32,OUT049,1084.0
FDN39,OUT018,2544.0
FDY34,OUT017,2808.0
FDC14,OUT035,872.0
FDA55,OUT017,3704.0
FDZ50,OUT010,1064.0
DRG13,OUT049,2684.0
FDP01,OUT013,2520.0
NCG54,OUT017,2800.0
FDM13,OUT045,2008.0
NCO18,OUT027,4272.0
NCW41,OUT013,2500.0
FDM52,OUT027,3844.0
NCF55,OUT035,684.0
FDT09,OUT046,2168.0
NCM19,OUT035,1892.0
FDW12,OUT018,2128.0
FDP15,OUT019,2248.0
FDK36,OUT045,720.0
FDZ25,OUT035,2952.0
NCW06,OUT049,3128.0
FDW60,OUT046,2912.0
DRC49,OUT013,2312.0
NCT17,OUT035,3108.0
NCN06,OUT018,2288.0
FDC45,OUT013,2744.0
DRJ47,OUT019,824.0
NCF06,OUT045,3956.0
FDE21,OUT010,-8.0
DRG27,OUT013,688.0
FDW40,OUT049,2392.0
NCO53,OUT046,2936.0
FDE23,OUT049,916.0
FDQ16,OUT046,1740.0
FDS26,OUT045,4012.0
FDZ13,OUT010,-1024.0
FDS14,OUT049,2572.0
FDC10,OUT045,1856.0
FDY16,OUT049,3084.0
FDJ20,OUT035,2176.0
FDV43,OUT035,824.0
FDZ32,OUT027,3252.0
FDR23,OUT046,2784.0
FDN24,OUT035,980.0
FDE34,OUT027,4392.0
FDU31,OUT013,3528.0
FDW33,OUT018,1424.0
FDU26,OUT046,1928.0
FDE20,OUT027,4248.0
NCW05,OUT035,1772.0
FDB22,OUT018,2128.0
FDO56,OUT046,1912.0
FDA19,OUT027,3564.0
DRI39,OUT045,800.0
FDH52,OUT018,752.0
FDZ50,OUT035,3088.0
NCN42,OUT035,2452.0
FDB53,OUT013,2392.0
DRG11,OUT017,1832.0
DRK11,OUT027,3848.0
FDQ60,OUT017,2096.0
FDT36,OUT017,688.0
DRG25,OUT018,2648.0
DRJ23,OUT046,3028.0
FDG05,OUT035,2736.0
NCK06,OUT018,1616.0
FDU52,OUT017,2560.0
FDW07,OUT018,1184.0
NCM17,OUT045,604.0
FDA22,OUT045,2600.0
NCA41,OUT018,2776.0
FDF38,OUT035,888.0
FDH52,OUT046,1080.0
FDY58,OUT019,1696.0
FDZ16,OUT045,3064.0
NCM18,OUT017,1040.0
FDA22,OUT018,2376.0
NCJ43,OUT035,2900.0
FDI34,OUT027,5180.0
FDG56,OUT046,1056.0
FDS34,OUT046,1924.0
DRC01,OUT035,996.0
FDQ04,OUT035,776.0
FDK04,OUT035,1088.0
FDT51,OUT049,1892.0
FDV26,OUT017,3280.0
FDS04,OUT049,2396.0
FDW43,OUT018,3384.0
FDQ28,OUT010,628.0
NCK06,OUT017,1984.0
FDS23,OUT018,1776.0
FDZ36,OUT019,1184.0
FDE56,OUT018,776.0
FDW10,OUT027,4264.0
NCN14,OUT045,2820.0
NCQ18,OUT045,1436.0
FDW08,OUT017,1796.0
FDU43,OUT035,3944.0
FDR33,OUT010,-176.0
FDM24,OUT010,596.0
NCZ05,OUT046,1616.0
NCV41,OUT035,1876.0
FDV11,OUT018,2552.0
NCY05,OUT035,700.0
FDV44,OUT018,2776.0
FDW32,OUT049,1480.0
NCU18,OUT027,3712.0
NCC43,OUT035,4076.0
FDW19,OUT013,1848.0
FDN31,OUT035,3160.0
FDI48,OUT045,816.0
FDS24,OUT017,1592.0
FDF46,OUT049,1924.0
DRG23,OUT017,2504.0
FDG14,OUT018,2184.0
NCY30,OUT049,2888.0
FDO28,OUT018,1672.0
DRD24,OUT035,2368.0
FDI33,OUT049,1532.0
FDN32,OUT046,2968.0
FDR16,OUT045,3356.0
FDF26,OUT046,2504.0
NCN29,OUT018,544.0
FDE20,OUT045,2664.0
FDA46,OUT046,3048.0
FDU28,OUT045,2956.0
FDQ48,OUT045,1604.0
FDV36,OUT013,2080.0
FDR14,OUT018,552.0
FDP23,OUT017,3520.0
FDP56,OUT013,856.0
FDK48,OUT010,-592.0
FDR48,OUT046,2444.0
NCY29,OUT049,968.0
FDM22,OUT018,648.0
DRJ01,OUT013,2584.0
FDZ43,OUT045,3848.0
FDV03,OUT035,2580.0
FDX11,OUT027,4428.0
NCA41,OUT027,4528.0
FDE38,OUT017,2736.0
FDI27,OUT018,536.0
FDN32,OUT013,2952.0
NCN43,OUT017,1992.0
FDB47,OUT027,4756.0
FDV03,OUT017,2556.0
NCN30,OUT045,1444.0
NCV54,OUT010,8.0
FDV07,OUT013,1852.0
FDP07,OUT049,3244.0
FDK48,OUT018,936.0
FDM15,OUT019,632.0
FDY19,OUT027,3356.0
FDK46,OUT046,4128.0
FDY11,OUT045,1056.0
FDH09,OUT046,868.0
FDO08,OUT027,4172.0
FDU14,OUT013,4004.0
FDD22,OUT027,3276.0
FDM27,OUT017,2656.0
FDL02,OUT027,3236.0
NCA17,OUT035,2452.0
FDE38,OUT019,752.0
NCG07,OUT049,3032.0
DRC27,OUT013,3904.0
FDA27,OUT035,4240.0
FDW40,OUT045,2232.0
DRI11,OUT013,1840.0
FDN50,OUT046,1604.0
FDR12,OUT046,2776.0
FDT34,OUT027,3148.0
FDW11,OUT035,1120.0
NCO30,OUT027,4368.0
FDZ34,OUT017,3200.0
FDU45,OUT017,1944.0
NCD42,OUT035,724.0
FDX25,OUT045,2856.0
NCR29,OUT046,888.0
FDX43,OUT019,688.0
FDB04,OUT010,-456.0
FDR49,OUT027,2248.0
FDS39,OUT018,1968.0
FDW58,OUT045,1624.0
FDG22,OUT019,-1176.0
FDG31,OUT017,1108.0
NCV53,OUT027,5264.0
DRJ37,OUT035,2512.0
FDV07,OUT035,1960.0
FDW52,OUT018,2424.0
FDT15,OUT045,2892.0
FDD02,OUT018,1656.0
FDM16,OUT035,1392.0
NCE55,OUT046,2792.0
FDB57,OUT018,3288.0
FDQ04,OUT013,728.0
FDQ47,OUT019,-1272.0
FDY14,OUT019,2280.0
DRK37,OUT017,3128.0
FDO25,OUT017,3400.0
FDL57,OUT046,4176.0
NCK29,OUT018,1712.0
FDK46,OUT027,5608.0
NCB43,OUT010,1048.0
DRE01,OUT027,5268.0
FDC46,OUT018,2640.0
FDQ23,OUT045,1576.0
FDX38,OUT049,956.0
FDG60,OUT018,3448.0
FDW55,OUT017,4108.0
FDP39,OUT013,828.0
FDB20,OUT018,968.0
FDV21,OUT017,2088.0
FDZ02,OUT013,1636.0
FDP19,OUT027,3564.0
FDA38,OUT035,3948.0
FDH22,OUT045,1936.0
DRM11,OUT045,4032.0
FDO12,OUT027,4580.0
FDT14,OUT049,2036.0
FDW34,OUT010,1968.0
FDG04,OUT027,4464.0
FDW59,OUT018,1096.0
FDR33,OUT018,1448.0
FDP32,OUT013,2084.0
FDL13,OUT027,5212.0
FDD22,OUT013,1832.0
FDV40,OUT027,2652.0
NCD55,OUT046,656.0
FDQ20,OUT010,-1200.0
FDD28,OUT045,892.0
FDC39,OUT045,3280.0
NCR17,OUT049,1928.0
DRO35,OUT018,1552.0
FDF40,OUT049,4084.0
FDR31,OUT018,2064.0
NCQ41,OUT017,3168.0
FDP38,OUT046,808.0
NCU54,OUT027,4760.0
FDG22,OUT018,352.0
DRK59,OUT013,3752.0
FDC37,OUT046,1696.0
NCO42,OUT013,2316.0
NCT42,OUT017,2440.0
FDX27,OUT035,1700.0
FDV40,OUT018,952.0
FDT45,OUT027,2384.0
FDS47,OUT019,-432.0
FDR45,OUT035,3912.0
FDB03,OUT045,3744.0
FDO49,OUT035,1060.0
FDU60,OUT027,4212.0
FDB26,OUT018,640.0
FDB46,OUT017,3544.0
FDQ37,OUT019,1208.0
FDN03,OUT017,4096.0
NCX30,OUT045,3820.0
FDK32,OUT019,672.0
DRM47,OUT013,3052.0
NCO02,OUT046,1072.0
FDP04,OUT013,1064.0
NCO43,OUT049,1672.0
FDD59,OUT013,1428.0
FDQ10,OUT017,2812.0
FDW45,OUT035,2480.0
NCK30,OUT049,4072.0
FDU31,OUT018,3176.0
NCQ17,OUT019,556.0
FDN01,OUT017,2896.0
FDZ19,OUT049,2844.0
DRG37,OUT017,2552.0
FDE32,OUT045,548.0
FDO34,OUT049,2740.0
FDM04,OUT019,-1088.0
FDZ25,OUT049,2884.0
FDU08,OUT049,1676.0
NCW30,OUT045,3980.0
NCM18,OUT013,964.0
FDS22,OUT035,896.0
NCH18,OUT017,3920.0
FDC23,OUT013,2868.0
FDY46,OUT013,2992.0
NCU06,OUT046,3600.0
FDX57,OUT045,1568.0
FDX36,OUT027,5076.0
FDL16,OUT045,652.0
FDT16,OUT010,2328.0
FDN16,OUT018,1416.0
FDC03,OUT046,3172.0
DRF60,OUT013,3820.0
FDS27,OUT027,4636.0
FDP33,OUT010,2144.0
FDJ36,OUT018,1376.0
NCR42,OUT013,532.0
FDV14,OUT017,1472.0
NCP42,OUT035,3188.0
FDB50,OUT027,2732.0
NCC30,OUT027,4256.0
FDA23,OUT018,1336.0
FDW16,OUT017,1604.0
FDQ52,OUT010,2016.0
FDB58,OUT049,2412.0
NCP29,OUT049,1096.0
NCM05,OUT045,4036.0
FDO25,OUT013,3352.0
NCM54,OUT046,2024.0
NCL54,OUT046,2736.0
FDL39,OUT010,1028.0
FDF53,OUT018,2648.0
NCQ42,OUT035,2132.0
FDF58,OUT013,1056.0
FDZ04,OUT035,1160.0
FDE26,OUT019,384.0
FDS60,OUT017,2936.0
FDV58,OUT017,3232.0
FDM04,OUT045,848.0
FDE08,OUT035,2444.0
NCB43,OUT049,3016.0
FDU11,OUT010,12.0
FDF22,OUT019,1480.0
FDE24,OUT013,2256.0
DRJ49,OUT046,2116.0
NCQ53,OUT035,3836.0
NCL41,OUT013,572.0
FDR22,OUT013,1860.0
FDH04,OUT035,1656.0
DRH15,OUT045,616.0
FDY40,OUT049,948.0
NCI17,OUT035,1668.0
NCC18,OUT013,2748.0
FDY28,OUT027,4948.0
FDB45,OUT027,3140.0
NCL30,OUT018,1720.0
FDM10,OUT017,3464.0
FDH22,OUT027,3516.0
NCZ53,OUT017,3064.0
NCI18,OUT013,3524.0
FDH14,OUT027,3788.0
FDR36,OUT027,2248.0
FDW01,OUT045,2324.0
FDK02,OUT027,3388.0
FDJ02,OUT018,2120.0
FDU55,OUT013,4152.0
NCV18,OUT027,2800.0
FDH14,OUT018,1976.0
FDZ37,OUT045,1436.0
FDX49,OUT049,3820.0
NCD43,OUT046,1656.0
FDZ07,OUT013,1100.0
FDK43,OUT035,2136.0
FDR32,OUT018,3440.0
FDT39,OUT013,2492.0
NCV54,OUT017,1976.0
FDF38,OUT018,480.0
FDV60,OUT046,3196.0
FDH44,OUT027,3868.0
FDS21,OUT046,1052.0
NCL41,OUT045,460.0
FDM46,OUT017,1576.0
FDU27,OUT045,796.0
NCJ54,OUT017,3760.0
DRG51,OUT018,2336.0
NCA29,OUT019,816.0
FDR47,OUT045,3004.0
NCL19,OUT027,3720.0
DRG01,OUT049,1300.0
FDG10,OUT046,1000.0
NCV05,OUT049,2456.0
NCH18,OUT019,1944.0
FDV14,OUT018,1104.0
DRJ23,OUT035,3144.0
DRJ11,OUT046,2996.0
FDZ03,OUT017,3112.0
FDI27,OUT010,-1044.0
FDJ14,OUT018,1128.0
FDU32,OUT017,2048.0
FDD47,OUT027,4240.0
DRF36,OUT035,3128.0
FDM21,OUT046,4084.0
FDV10,OUT018,504.0
FDH60,OUT018,2904.0
FDX47,OUT010,640.0
FDT19,OUT019,960.0
FDO11,OUT045,3928.0
FDH24,OUT027,3984.0
FDL02,OUT018,1488.0
FDB02,OUT049,2944.0
FDA43,OUT046,3088.0
FDG52,OUT045,680.0
DRC12,OUT013,3024.0
FDY37,OUT018,2040.0
NCU18,OUT045,2116.0
FDU09,OUT035,1096.0
DRJ25,OUT027,2260.0
DRE12,OUT018,1536.0
DRL47,OUT017,2088.0
DRK01,OUT046,1520.0
FDC22,OUT019,1224.0
FDG44,OUT013,920.0
FDW04,OUT035,2300.0
FDK09,OUT049,3668.0
NCN43,OUT035,2044.0
FDG04,OUT049,3044.0
FDH32,OUT010,-392.0
DRI47,OUT017,2380.0
DRE15,OUT013,1248.0
FDY11,OUT035,1296.0
FDO60,OUT049,824.0
FDQ20,OUT018,392.0
FDO57,OUT027,4020.0
FDT14,OUT019,80.0
FDA57,OUT049,756.0
DRN35,OUT017,664.0
FDJ03,OUT046,888.0
FDX28,OUT017,1764.0
DRE25,OUT045,1352.0
FDR09,OUT046,4104.0
FDB23,OUT035,3776.0
FDO08,OUT045,2576.0
FDQ23,OUT049,1692.0
FDW04,OUT013,2200.0
DRK13,OUT010,1208.0
NCL17,OUT027,3696.0
FDY21,OUT035,3240.0
FDJ38,OUT027,4548.0
FDA37,OUT019,208.0
FDV43,OUT013,752.0
FDL36,OUT046,1464.0
FDD53,OUT045,592.0
FDZ19,OUT010,904.0
FDV21,OUT045,1912.0
NCL54,OUT018,2448.0
DRI47,OUT027,3748.0
DRG03,OUT049,2532.0
FDG21,OUT013,2480.0
FDW03,OUT018,1440.0
NCI55,OUT046,1928.0
DRC36,OUT019,976.0
FDH22,OUT017,2140.0
FDV20,OUT045,2016.0
NCU41,OUT027,4496.0
FDN46,OUT027,3220.0
FDK50,OUT045,2496.0
NCA05,OUT027,3808.0
DRH01,OUT018,2448.0
FDT08,OUT018,2088.0
FDM08,OUT018,3344.0
FDZ07,OUT035,1192.0
FDS22,OUT017,912.0
FDV35,OUT027,3956.0
FDI28,OUT010,-632.0
FDW58,OUT027,3220.0
FDT52,OUT045,3848.0
FDY34,OUT046,2676.0
FDR10,OUT046,2560.0
FDK57,OUT017,2040.0
FDR02,OUT027,3212.0
FDX49,OUT046,3776.0
FDQ20,OUT046,672.0
DRK23,OUT045,3872.0
NCW06,OUT046,3024.0
FDR31,OUT017,2468.0
NCE43,OUT013,2652.0
DRO59,OUT027,2692.0
FDN09,OUT049,3960.0
FDR11,OUT046,2616.0
FDO57,OUT013,2580.0
NCX18,OUT017,3192.0
FDB05,OUT018,3640.0
FDQ08,OUT018,744.0
NCG43,OUT035,1620.0
FDJ56,OUT013,1640.0
FDA13,OUT010,-1312.0
FDO56,OUT017,2000.0
FDB37,OUT018,3592.0
FDZ02,OUT018,1328.0
FDQ24,OUT046,3972.0
FDM16,OUT013,1292.0
FDU35,OUT049,1708.0
FDT35,OUT035,2904.0
NCX30,OUT049,3976.0
FDG04,OUT017,3056.0
FDI12,OUT035,1584.0
FDE35,OUT035,1184.0
NCP14,OUT027,3136.0
NCY53,OUT045,1644.0
FDP49,OUT017,1064.0
FDQ04,OUT017,784.0
FDM39,OUT035,2952.0
FDO58,OUT019,712.0
FDC56,OUT017,1984.0
NCQ54,OUT046,2648.0
FDV10,OUT027,2260.0
NCK17,OUT046,656.0
NCF55,OUT027,2056.0
FDV33,OUT013,4208.0
NCH29,OUT019,-324.0
FDA37,OUT027,3536.0
FDH46,OUT018,1408.0
FDS25,OUT035,1936.0
FDH04,OUT027,2972.0
FDX52,OUT046,3100.0
NCD42,OUT017,680.0
FDW47,OUT017,2024.0
FDL25,OUT027,3036.0
NCJ06,OUT010,-16.0
FDY09,OUT013,2784.0
FDS40,OUT046,636.0
FDH41,OUT017,3496.0
FDG38,OUT035,1572.0
FDU03,OUT027,4420.0
FDV20,OUT046,2112.0
DRB13,OUT045,3000.0
NCQ30,OUT013,1900.0
NCH06,OUT013,3860.0
FDU50,OUT018,1584.0
NCO42,OUT019,416.0
FDW09,OUT018,1064.0
FDH04,OUT013,1532.0
FDC21,OUT045,1684.0
FDL21,OUT049,804.0
FDM46,OUT010,-424.0
FDT22,OUT019,-896.0
FDB28,OUT035,3264.0
FDI12,OUT018,1200.0
FDA28,OUT045,1992.0
FDF59,OUT013,2064.0
FDM45,OUT027,3496.0
FDQ56,OUT017,1416.0
FDR46,OUT049,2396.0
FDT01,OUT013,3456.0
FDD16,OUT027,2672.0
NCU30,OUT010,712.0
FDM40,OUT010,412.0
FDI56,OUT035,1604.0
NCS30,OUT013,2028.0
FDU08,OUT017,1688.0
FDX51,OUT027,4632.0
FDA43,OUT045,3016.0
FDX59,OUT010,-1328.0
FDC37,OUT018,1400.0
FDP58,OUT013,3496.0
NCY42,OUT035,2356.0
FDF21,OUT018,2808.0
FDU10,OUT027,2180.0
DRL47,OUT018,1704.0
FDA58,OUT018,3480.0
FDJ22,OUT049,3124.0
FDK50,OUT046,2572.0
FDO38,OUT035,1384.0
DRF60,OUT035,3936.0
NCZ42,OUT019,1876.0
FDD35,OUT049,2012.0
FDL25,OUT045,1464.0
FDJ16,OUT013,960.0
DRK59,OUT049,3812.0
FDI50,OUT046,3740.0
NCB19,OUT045,1268.0
DRI37,OUT035,1076.0
FDA14,OUT027,3844.0
FDC08,OUT018,3392.0
FDS45,OUT046,1728.0
FDI21,OUT049,1164.0
DRJ47,OUT035,2864.0
DRE37,OUT027,4468.0
FDT55,OUT018,2304.0
NCG42,OUT027,3520.0
FDA31,OUT049,2788.0
NCW42,OUT046,3496.0
FDF50,OUT017,3248.0
FDK56,OUT049,3068.0
FDX10,OUT035,808.0
NCK07,OUT027,4048.0
FDZ49,OUT017,3656.0
FDR33,OUT013,1752.0
FDO44,OUT018,1496.0
FDA20,OUT046,2972.0
NCL30,OUT045,1924.0
FDI05,OUT019,-616.0
FDQ12,OUT018,3320.0
FDH47,OUT017,1688.0
FDH34,OUT018,2656.0
FDF29,OUT046,2160.0
FDG40,OUT018,272.0
NCE18,OUT017,4032.0
FDP21,OUT010,1160.0
FDY50,OUT013,1476.0
FDB36,OUT049,2212.0
NCZ29,OUT049,2072.0
FDU20,OUT018,1664.0
FDO56,OUT013,1952.0
FDW31,OUT049,3284.0
DRH59,OUT013,1232.0
NCB30,OUT017,3168.0
FDK43,OUT027,3516.0
FDW43,OUT045,3600.0
NCL19,OUT017,2312.0
FDJ27,OUT046,1680.0
FDC45,OUT046,2712.0
FDY40,OUT035,1048.0
NCM41,OUT035,1580.0
NCK18,OUT019,760.0
FDP37,OUT049,2124.0
FDA27,OUT027,5596.0
NCX30,OUT035,4020.0
FDR09,OUT017,4136.0
FDG08,OUT027,4284.0
NCU30,OUT013,2652.0
FDB16,OUT017,1512.0
FDM16,OUT017,1352.0
FDC48,OUT013,1336.0
NCF18,OUT046,2968.0
FDU46,OUT018,1176.0
FDH41,OUT018,3112.0
NCN42,OUT010,432.0
FDU49,OUT046,1496.0
FDB20,OUT027,2720.0
FDG50,OUT019,-448.0
FDW20,OUT045,1880.0
NCO55,OUT049,1768.0
FDX48,OUT046,2516.0
FDU48,OUT046,2108.0
FDR48,OUT019,584.0
FDK27,OUT013,1984.0
FDT35,OUT013,2760.0
FDN12,OUT049,1844.0
NCE31,OUT019,-1344.0
FDL21,OUT017,832.0
FDV56,OUT017,1864.0
FDR16,OUT017,3564.0
NCP41,OUT049,1784.0
FDJ27,OUT013,1720.0
FDA07,OUT017,2096.0
FDK55,OUT049,1504.0
FDM33,OUT049,3580.0
FDY46,OUT046,2984.0
FDD36,OUT046,1888.0
FDB12,OUT027,3176.0
FDF28,OUT019,192.0
NCE07,OUT019,392.0
FDW50,OUT027,4092.0
NCW18,OUT017,3864.0
NCJ17,OUT019,-556.0
DRZ24,OUT010,84.0
FDS07,OUT035,1972.0
NCW05,OUT010,-216.0
FDZ22,OUT018,1048.0
FDK02,OUT046,1896.0
FDZ45,OUT027,4604.0
FDL25,OUT046,1536.0
FDS08,OUT045,2688.0
NCZ42,OUT027,5184.0
FDX57,OUT035,1760.0
FDF21,OUT046,3096.0
FDJ56,OUT018,1280.0
FDX10,OUT013,700.0
DRG48,OUT035,2408.0
DRN37,OUT046,2664.0
NCY41,OUT018,256.0
FDN28,OUT045,1640.0
FDE34,OUT045,2800.0
FDR10,OUT045,2512.0
FDC32,OUT017,1564.0
DRG13,OUT046,2600.0
FDP59,OUT049,1804.0
NCT53,OUT010,752.0
FDL57,OUT027,5604.0
FDN32,OUT010,1080.0
FDK09,OUT018,3296.0
FDA52,OUT010,1000.0
FDC57,OUT049,3188.0
FDI09,OUT035,4008.0
NCB07,OUT046,3104.0
FDP26,OUT035,1808.0
FDP40,OUT027,3324.0
FDL15,OUT013,2424.0
FDV07,OUT046,1796.0
FDS03,OUT017,1128.0
FDE50,OUT049,3084.0
FDQ15,OUT017,1440.0
FDQ33,OUT010,528.0
FDT22,OUT013,960.0
DRO35,OUT035,1984.0
FDJ41,OUT049,4196.0
FDQ27,OUT035,1880.0
FDC26,OUT017,1876.0
NCF43,OUT027,3736.0
NCR50,OUT035,2540.0
FDE39,OUT018,1624.0
FDN49,OUT027,2200.0
DRG11,OUT035,1840.0
NCA18,OUT049,1912.0
FDM36,OUT018,2504.0
FDW32,OUT017,1512.0
NCQ18,OUT010,-352.0
FDX14,OUT027,2700.0
FDD46,OUT017,2488.0
FDI34,OUT019,1864.0
NCJ17,OUT035,1436.0
FDB52,OUT035,4192.0
FDV55,OUT018,2008.0
FDC57,OUT046,3096.0
FDB29,OUT046,1920.0
NCO43,OUT035,1708.0
FDG44,OUT045,804.0
FDJ34,OUT045,1996.0
FDH40,OUT049,1448.0
NCD07,OUT027,3304.0
FDB41,OUT017,892.0
FDH47,OUT018,1320.0
DRK37,OUT035,3176.0
FDM25,OUT019,1008.0
NCX06,OUT045,2756.0
NCS05,OUT017,2168.0
FDS39,OUT045,2176.0
FDC47,OUT027,5044.0
FDG20,OUT013,2908.0
DRL23,OUT017,1772.0
FDY33,OUT013,2616.0
NCH18,OUT045,3716.0
FDX47,OUT035,2648.0
NCB06,OUT045,2396.0
FDP36,OUT049,956.0
FDW44,OUT018,2504.0
NCU41,OUT018,2720.0
NCS17,OUT046,1528.0
FDD46,OUT035,2576.0
FDE45,OUT017,2908.0
FDI09,OUT017,3960.0
NCJ54,OUT010,1808.0
NCA29,OUT018,2424.0
NCN41,OUT027,3392.0
FDY34,OUT035,2800.0
NCG55,OUT035,1980.0
DRM49,OUT046,808.0
NCB42,OUT049,1896.0
FDE58,OUT045,1848.0
DRJ25,OUT013,824.0
FDS47,OUT010,-464.0
FDY21,OUT049,3244.0
NCI54,OUT013,1772.0
FDO24,OUT017,2632.0
FDY43,OUT035,2840.0
FDF35,OUT018,1424.0
NCP29,OUT019,-868.0
FDN28,OUT027,3180.0
FDJ50,OUT018,560.0
FDQ14,OUT027,3860.0
FDC37,OUT035,1844.0
FDN08,OUT046,1976.0
FDD04,OUT035,2392.0
FDW34,OUT018,3568.0
FDP04,OUT017,1144.0
NCG07,OUT017,3024.0
NCN14,OUT018,2608.0
FDJ16,OUT045,860.0
NCM42,OUT045,1612.0
NCF19,OUT046,776.0
FDY21,OUT018,2856.0
FDY19,OUT035,1980.0
FDV09,OUT045,2284.0
FDA28,OUT013,2108.0
FDC38,OUT018,1840.0
FDL28,OUT045,3652.0
NCH43,OUT049,3464.0
NCN53,OUT045,428.0
NCW05,OUT017,1768.0
NCO30,OUT018,2640.0
FDT04,OUT019,-1184.0
FDB27,OUT018,2824.0
NCK07,OUT013,2636.0
NCA53,OUT013,796.0
FDB33,OUT018,2248.0
FDU37,OUT017,1440.0
FDR13,OUT035,2016.0
FDE45,OUT049,2904.0
FDV37,OUT017,3252.0
FDX44,OUT019,-424.0
NCL06,OUT017,4176.0
FDJ28,OUT045,2948.0
FDX55,OUT049,3552.0
NCK17,OUT018,368.0
FDH52,OUT035,1200.0
FDN13,OUT027,3076.0
FDK44,OUT018,2448.0
FDU16,OUT046,1424.0
FDZ07,OUT017,1144.0
NCN06,OUT027,4048.0
FDH02,OUT010,-336.0
NCW18,OUT045,3612.0
FDH57,OUT013,2084.0
FDV35,OUT045,2368.0
NCU29,OUT013,2284.0
NCP02,OUT046,920.0
FDN44,OUT013,2592.0
FDX03,OUT018,488.0
FDR11,OUT010,680.0
FDA36,OUT046,2928.0
FDP58,OUT027,4924.0
FDH31,OUT045,1624.0
FDH34,OUT035,3092.0
FDS13,OUT035,4288.0
FDT01,OUT018,3144.0
FDY09,OUT049,2876.0
FDV33,OUT027,5620.0
NCW29,OUT010,112.0
NCN17,OUT045,1500.0
FDX01,OUT046,1884.0
FDL03,OUT049,3260.0
